"Comparison","Difference","p-value","CI-Low","CI-High","p-value","CI-Low","CI-High"
"P/Jfluoxetine - BUB/BnJcontrol","-1.0134306686072","0.113333675220387","-2.24285229734987","0.215990960135459","0.155369999430276","-2.36406746849728","0.337206131282874"
"PL/Jcontrol - BUB/BnJcontrol","-0.492153946583485","0.481341840107581","-1.69981418089127","0.715506287724296","0.534411847965282","-1.82248936319155","0.838181470024582"
"PL/Jfluoxetine - BUB/BnJcontrol","-0.753120097689752","0.245607416726215","-1.96078033199753","0.454540136618029","0.301206333554613","-2.08345551429782","0.577215318918315"
"RIIIS/Jcontrol - BUB/BnJcontrol","-0.514579662540963","0.489530677603516","-1.80023215851286","0.771072833430934","0.539223904805204","-1.91794911319345","0.888789788111526"
"RIIIS/Jfluoxetine - BUB/BnJcontrol","-0.382414053326641","0.597076795441439","-1.59007428763442","0.825246180981139","0.641519979524666","-1.71274946993471","0.947921363281426"
"SJL/Jcontrol - BUB/BnJcontrol","-0.0145155130202714","0.990014041648583","-1.24393714176294","1.21490611572239","0.991633513728497","-1.36515231291035","1.33612128686981"
"SJL/Jfluoxetine - BUB/BnJcontrol","-2.70826342768695","0.00000282578421724737","-3.93768505642961","-1.47884179894429","0.0000213794294814385","-4.05890022757703","-1.35762662779687"
"SM/Jcontrol - BUB/BnJcontrol","-0.504723211436013","0.510740473282756","-1.82764871570071","0.818202292828679","0.556869933082153","-1.94324700985865","0.933800586986629"
"SM/Jfluoxetine - BUB/BnJcontrol","-1.70194349009518","0.00699764310886784","-2.98759598606708","-0.416290994123282","0.0139963241154862","-3.10531294074767","-0.29857403944269"
"SWR/Jcontrol - BUB/BnJcontrol","-0.206095674069458","0.79753082341931","-1.41375590837724","1.00156456023832","0.824050442459504","-1.53643109067753","1.12423974253861"
"SWR/Jfluoxetine - BUB/BnJcontrol","-0.0747363600324398","0.940673305512621","-1.28239659434022","1.13292387427534","0.950350147984962","-1.40507177664051","1.25559905657563"
"C3H/HeJcontrol - BUB/BnJfluoxetine","-1.03995659689969","0.0700504057531058","-2.15554533508722","0.0756321412878336","0.111506089633945","-2.28514615132518","0.205232957525793"
"C3H/HeJfluoxetine - BUB/BnJfluoxetine","-1.03548657954677","0.0714121420176352","-2.1510753177343","0.0801021586407544","0.112852665243199","-2.28067613397226","0.209702974878714"
"C57BL/6Jcontrol - BUB/BnJfluoxetine","-0.877003002312647","0.152167786931951","-2.04371363142901","0.289707626803717","0.203725313696295","-2.1693121323561","0.41530612773081"
"C57BL/6Jfluoxetine - BUB/BnJfluoxetine","-1.01595780640361","0.117824733828203","-2.26322393316387","0.231308320356654","0.160070667330501","-2.38328738358129","0.35137177077407"
"C57BLKS/Jcontrol - BUB/BnJfluoxetine","-1.76033958189586","0.0028288630626746","-2.97602422497373","-0.544654938817985","0.0069508697089144","-3.09815376658907","-0.422525397202642"
"C57BLKS/Jfluoxetine - BUB/BnJfluoxetine","-1.87887690713775","0.00077191658428715","-3.04558753625412","-0.712166278021387","0.00250819612266131","-3.17118603718121","-0.586567777094294"
"C57BR/cdJcontrol - BUB/BnJfluoxetine","0.357810755684413","0.592705037962164","-0.757777982503113","1.47339949387194","0.641519979524666","-0.887378798741073","1.6030003101099"
"C57BR/cdJfluoxetine - BUB/BnJfluoxetine","0.0526880611790075","0.956457655689769","-1.11402256793736","1.21939869029537","0.962990402328637","-1.23962106886445","1.34499719122246"
"C58/Jcontrol - BUB/BnJfluoxetine","-0.257276323409468","0.753853120604314","-1.50454245016973","0.989989803350794","0.784078546913881","-1.62460590058715","1.11005325376821"
"C58/Jfluoxetine - BUB/BnJfluoxetine","-0.497296219461103","0.490932150013958","-1.74456234622137","0.749969907299159","0.542754121200758","-1.86462579663878","0.870033357716575"
"CBA/Jcontrol - BUB/BnJfluoxetine","-1.07352953154745","0.0604613538463188","-2.18911826973498","0.0420592066400722","0.097864815113085","-2.31871908597294","0.171660022878032"
"CBA/Jfluoxetine - BUB/BnJfluoxetine","-0.83654406049348","0.159192934096885","-1.96697498642018","0.293886865433214","0.214400188345424","-2.09537091494862","0.422282793961658"
"CE/Jcontrol - BUB/BnJfluoxetine","-0.810691819700007","0.223883491520127","-2.05795794646027","0.436574307060255","0.275586804503575","-2.17802139687769","0.556637757477672"
"CE/Jfluoxetine - BUB/BnJfluoxetine","-0.628994247731306","0.327720539129503","-1.79570487684767","0.537716381385058","0.388026837894536","-1.92130337777476","0.663314882312151"
"DBA/2Jcontrol - BUB/BnJfluoxetine","-2.06522154448903","0.0000558998741577872","-3.14538569554323","-0.985057393434816","0.000364581732529557","-3.27801449082584","-0.852428598152213"
"DBA/2Jfluoxetine - BUB/BnJfluoxetine","-2.83835016707991","2.60547168824939e-8","-3.92905275452813","-1.74764757963169","8.24940911966128e-7","-4.06075759825299","-1.61594273590682"
"FVB/NJcontrol - BUB/BnJfluoxetine","-0.0870801769591876","0.930939145735944","-1.33434630371945","1.16018594980107","0.941804909578963","-1.45440975413687","1.28024940021849"
"FVB/NJfluoxetine - BUB/BnJfluoxetine","-0.327970286261028","0.674445169780808","-1.57523641302129","0.919295840499234","0.713763410769332","-1.69529986343871","1.03935929091665"
"I/LnJcontrol - BUB/BnJfluoxetine","-1.11425888198873","0.0685838500251985","-2.30348047268789","0.074962708710427","0.10466043193038","-2.42744262628343","0.198924862305965"
"I/LnJfluoxetine - BUB/BnJfluoxetine","-1.91926131045672","0.0019889664111835","-3.20491380642862","-0.633608814484822","0.00478701957198129","-3.32263076110921","-0.51589185980423"
"LG/Jcontrol - BUB/BnJfluoxetine","-0.839123445321731","0.182281695758861","-2.02834503602089","0.350098145377429","0.235236302115373","-2.15230718961643","0.474060298972967"
"LG/Jfluoxetine - BUB/BnJfluoxetine","-2.35998015745457","0.0000669704372013204","-3.60724628421483","-1.11271403069431","0.000294011804088028","-3.72730973463225","-0.992650580276892"
"LP/Jcontrol - BUB/BnJfluoxetine","-1.836515346452","0.00233564556331784","-3.08378147321226","-0.58924921969174","0.00571940372272777","-3.20384492362968","-0.469185769274324"
"LP/Jfluoxetine - BUB/BnJfluoxetine","-2.9103437530808","5.56717063685182e-9","-3.98099085385406","-1.83969665230754","2.78478432042601e-7","-4.11447154659393","-1.70621595956767"
"MA/MyJcontrol - BUB/BnJfluoxetine","-0.156468245822584","0.858382561643852","-1.40373437258285","1.09079788093768","0.876223643503216","-1.52379782300026","1.21086133135509"
"MA/MyJfluoxetine - BUB/BnJfluoxetine","-1.02921194392635","0.113054002259835","-2.27647807068661","0.218054182833915","0.154126294810236","-2.39654152110403","0.338117633251331"
"MRL/MpJcontrol - BUB/BnJfluoxetine","-0.41357411196206","0.555546914474361","-1.60279570266122","0.775647478737101","0.605410528937859","-1.72675785625676","0.899609632332639"
"MRL/MpJfluoxetine - BUB/BnJfluoxetine","-1.05211355604314","0.115768012278742","-2.33776605201504","0.233538939928752","0.155490339150161","-2.45548300669563","0.351255894609344"
"NOD/ShiLtJcontrol - BUB/BnJfluoxetine","0.130218838757926","0.879568784174882","-1.05900275194123","1.31944042945709","0.895707813467783","-1.18296490553677","1.44340258305262"
"NOD/ShiLtJfluoxetine - BUB/BnJfluoxetine","-0.01447743788654","0.989896398640775","-1.2036990285857","1.17474415281262","0.991633513728497","-1.32766118218124","1.29870630640816"
"NOR/LtJcontrol - BUB/BnJfluoxetine","-0.0175423901929446","0.988853016809211","-1.30319488616484","1.26811010577895","0.990583461149732","-1.42091184084543","1.38582706045954"
"NOR/LtJfluoxetine - BUB/BnJfluoxetine","0.0683835004601647","0.941108495320159","-1.06204742546653","1.19881442638686","0.951099343983451","-1.19044335399497","1.3272103549153"
"NZB/BlNJcontrol - BUB/BnJfluoxetine","-1.96303496242612","0.000554257552066176","-3.15225655312528","-0.773813371726956","0.00185302304167415","-3.27621870672082","-0.649851218131418"
"NZB/BlNJfluoxetine - BUB/BnJfluoxetine","-3.08109013564743","2.99789894834627e-8","-4.27031172634659","-1.89186854494827","5.69483196949308e-7","-4.39427387994213","-1.76790639135273"
"NZW/LacJcontrol - BUB/BnJfluoxetine","-0.809571361040039","0.224357960442768","-2.0568374878003","0.437694765720223","0.276182768176735","-2.17690093821772","0.55775821613764"
"NZW/LacJfluoxetine - BUB/BnJfluoxetine","-0.880298780209351","0.182281695758861","-2.12756490696961","0.366967346550911","0.231663541304532","-2.24762835738703","0.487030796968328"
"P/Jcontrol - BUB/BnJfluoxetine","-0.415543250642544","0.575826285693614","-1.66280937740281","0.831722876117718","0.622307569936205","-1.78287282782022","0.951786326535135"
"P/Jfluoxetine - BUB/BnJfluoxetine","-1.39106089021832","0.019223455823695","-2.58028248091748","-0.201839299519161","0.0359983696829469","-2.70424463451302","-0.0778771459236232"
"PL/Jcontrol - BUB/BnJfluoxetine","-0.869784168194602","0.156104961938403","-2.03649479731097","0.296926460921762","0.207640217458554","-2.16209329823806","0.422524961848855"
"PL/Jfluoxetine - BUB/BnJfluoxetine","-1.13075031930087","0.0584203296467878","-2.29746094841723","0.035960309815495","0.0925419507882334","-2.42305944934433","0.161558810742588"
"RIIIS/Jcontrol - BUB/BnJfluoxetine","-0.89220988415208","0.175831981519013","-2.13947601091234","0.355056242608182","0.224423507057386","-2.25953946132976","0.475119693025598"
"RIIIS/Jfluoxetine - BUB/BnJfluoxetine","-0.760044274937759","0.22263343587231","-1.92675490405412","0.406666354178606","0.279898842503399","-2.05235340498122","0.532264855105699"
"SJL/Jcontrol - BUB/BnJfluoxetine","-0.392145734631389","0.580335718979824","-1.58136732533055","0.797075856067772","0.628031651092333","-1.70532947892609","0.92103800966331"
"SJL/Jfluoxetine - BUB/BnJfluoxetine","-3.08589364929807","2.86554893117568e-8","-4.27511523999723","-1.89667205859891","5.49537753628149e-7","-4.39907739359277","-1.77270990500337"
"SM/Jcontrol - BUB/BnJfluoxetine","-0.88235343304713","0.195418199795482","-2.16800592901903","0.403299062924766","0.244005650222844","-2.28572288369962","0.521016017605359"
"SM/Jfluoxetine - BUB/BnJfluoxetine","-2.0795737117063","0.000485976604837706","-3.32683983846656","-0.832307584946034","0.00151422744064329","-3.44690328888397","-0.712244134528618"
"SWR/Jcontrol - BUB/BnJfluoxetine","-0.583725895680575","0.369522009933523","-1.75043652479694","0.582984733435789","0.429992338952883","-1.87603502572403","0.708583234362882"
"SWR/Jfluoxetine - BUB/BnJfluoxetine","-0.452366581643557","0.504603208704301","-1.61907721075992","0.714344047472807","0.556869933082153","-1.74467571168701","0.8399425483999"
"C3H/HeJfluoxetine - C3H/HeJcontrol","0.00447001735292085","0.996228283784035","-0.961658170093304","0.970598204799146","0.996905830398925","-1.10571208586947","1.11465212057532"
"C57BL/6Jcontrol - C3H/HeJcontrol","0.162953594587045","0.813085369609557","-0.861780094670995","1.18768728384509","0.843027960930659","-0.99961735831545","1.32552454748954"
"C57BL/6Jfluoxetine - C3H/HeJcontrol","0.0239987904960843","0.980354819392157","-1.09158994769144","1.13958752868361","0.983888505569607","-1.2211907639294","1.26918834492157"
"C57BLKS/Jcontrol - C3H/HeJcontrol","-0.720382984996163","0.210040709671322","-1.80054713605037","0.359781166058046","0.274406933268996","-1.93317593133298","0.492409961340649"
"C57BLKS/Jfluoxetine - C3H/HeJcontrol","-0.838920310238059","0.115701221959889","-1.8636539994961","0.185813379019981","0.173660623323296","-2.00149126314055","0.323650642664436"
"C57BR/cdJcontrol - C3H/HeJcontrol","1.39776735258411","0.00285272638463008","0.43163916513788","2.36389554003033","0.010441463181858","0.28758524936171","2.5079494558065"
"C57BR/cdJfluoxetine - C3H/HeJcontrol","1.0926446580787","0.0349766006104903","0.0679109688206598","2.11737834733674","0.0677889196681043","-0.0699262948237949","2.25521561098119"
"C58/Jcontrol - C3H/HeJcontrol","0.782680273490225","0.185207954306379","-0.332908464697301","1.89826901167775","0.244005650222844","-0.462509280935261","2.02786982791571"
"C58/Jfluoxetine - C3H/HeJcontrol","0.542660377438589","0.384829048586234","-0.572928360748937","1.65824911562612","0.448714338235314","-0.702529176986896","1.78784993186408"
"CBA/Jcontrol - C3H/HeJcontrol","-0.0335729346477613","0.964191861542124","-0.999701122093986","0.932555252798463","0.970107312877874","-1.14375503787016","1.07660916857463"
"CBA/Jfluoxetine - C3H/HeJcontrol","0.203412536406212","0.753674360989939","-0.779816592585996","1.18664166539842","0.794000161040973","-0.921974573989647","1.32879964680207"
"CE/Jcontrol - C3H/HeJcontrol","0.229264777199686","0.754329226517647","-0.88632396098784","1.34485351538721","0.789285680457864","-1.0159247772258","1.47445433162517"
"CE/Jfluoxetine - C3H/HeJcontrol","0.410962349168386","0.488598024378628","-0.613771340089654","1.43569603842643","0.555012426272754","-0.751608603734108","1.57353330207088"
"DBA/2Jcontrol - C3H/HeJcontrol","-1.02526494758933","0.0276007835868498","-1.95026226381784","-0.100267631360821","0.0631444117173535","-2.09917848634893","0.0486485911702599"
"DBA/2Jfluoxetine - C3H/HeJcontrol","-1.79839357018021","0.0000526632227348063","-2.73567558541017","-0.861111554950255","0.000547192370309337","-2.8830929629203","-0.713694177440127"
"FVB/NJcontrol - C3H/HeJcontrol","0.952876419940505","0.0995559973102679","-0.162712318247021","2.06846515812803","0.147214137881805","-0.292313134484981","2.19806597436599"
"FVB/NJfluoxetine - C3H/HeJcontrol","0.711986310638665","0.233435136710451","-0.403602427548861","1.82757504882619","0.295415950237374","-0.533203243786821","1.95717586506415"
"I/LnJcontrol - C3H/HeJcontrol","-0.0743022850890411","0.930758974163076","-1.12459435570194","0.975989785523859","0.942494370013217","-1.25995474701874","1.11135017684065"
"I/LnJfluoxetine - C3H/HeJcontrol","-0.879304713557026","0.147981732856084","-2.03765171778592","0.27904229067187","0.199154678362741","-2.16387714559633","0.405267718482277"
"LG/Jcontrol - C3H/HeJcontrol","0.200833151577961","0.772095148390652","-0.849458919034939","1.25112522219086","0.806079014706625","-0.984819310351734","1.38648561350766"
"LG/Jfluoxetine - C3H/HeJcontrol","-1.32002356055488","0.0176347470840785","-2.4356122987424","-0.204434822367352","0.0359400742348382","-2.56521311498036","-0.0748340061293924"
"LP/Jcontrol - C3H/HeJcontrol","-0.79655874955231","0.176396640585926","-1.91214748773984","0.319029988635216","0.234493554386855","-2.0417483039778","0.448630804873176"
"LP/Jfluoxetine - C3H/HeJcontrol","-1.87038715618111","0.0000147553632622648","-2.78425293199366","-0.956521380368551","0.000249832321510215","-2.93456325415568","-0.806211058206528"
"MA/MyJcontrol - C3H/HeJcontrol","0.883488351077109","0.129381995026159","-0.232100387110417","1.99907708926463","0.18144810649974","-0.361701203348377","2.12867790550259"
"MA/MyJfluoxetine - C3H/HeJcontrol","0.010744652973345","0.991383335340926","-1.10484408521418","1.12633339116087","0.992797229960079","-1.23444490145214","1.25593420739883"
"MRL/MpJcontrol - C3H/HeJcontrol","0.626382484937632","0.268536449232398","-0.423909585675267","1.67667455555053","0.339405116953836","-0.559269976992062","1.81203494686733"
"MRL/MpJfluoxetine - C3H/HeJcontrol","-0.0121569591434523","0.990919462266234","-1.17050396337235","1.14619004508544","0.992391036852972","-1.29672939118276","1.27241547289585"
"NOD/ShiLtJcontrol - C3H/HeJcontrol","1.17017543565762","0.0268101366241117","0.119883365044718","2.22046750627052","0.0537955165441038","-0.0154770262720767","2.35582789758731"
"NOD/ShiLtJfluoxetine - C3H/HeJcontrol","1.02547915901315","0.0566442482164652","-0.0248129115997475","2.07577122962605","0.0967886918033704","-0.160173302916542","2.21113162094285"
"NOR/LtJcontrol - C3H/HeJcontrol","1.02241420670675","0.087577718750529","-0.135932797522148","2.18076121093564","0.130421172733369","-0.262158225332555","2.30698663874605"
"NOR/LtJfluoxetine - C3H/HeJcontrol","1.10834009735986","0.0247626810911983","0.12511096836765","2.09156922635206","0.05432445294204","-0.0170470130360021","2.23372720775572"
"NZB/BlNJcontrol - C3H/HeJcontrol","-0.923078365526425","0.0891436968195233","-1.97337043613932","0.127213705086475","0.139747802741838","-2.10873082745612","0.26257409640327"
"NZB/BlNJfluoxetine - C3H/HeJcontrol","-2.04113353874774","0.0000411631931421256","-3.09142560936064","-0.990841468134841","0.00031773046259842","-3.22678600067744","-0.855481076818046"
"NZW/LacJcontrol - C3H/HeJcontrol","0.230385235859654","0.753853120604314","-0.885203502327872","1.34597397404718","0.78897814210485","-1.01480431856583","1.47557479028514"
"NZW/LacJfluoxetine - C3H/HeJcontrol","0.159657816690342","0.835695416287356","-0.955930921497184","1.27524655487787","0.86043192144251","-1.08553173773514","1.40484737111583"
"P/Jcontrol - C3H/HeJcontrol","0.624413346257149","0.304622237059336","-0.491175391930377","1.74000208444467","0.36883485579272","-0.620776208168337","1.86960290068263"
"P/Jfluoxetine - C3H/HeJcontrol","-0.351104293318629","0.575621827665938","-1.40139636393153","0.699187777294271","0.631248057687595","-1.53675675524832","0.834548168611066"
